Country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,c,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP),obs_true_val,Military_Cost,obs_true_val_grpd,Life_excpet_grp,Inflation_grp,Military_Cost_grp
"Korea, Republic of",KR,KOR,410,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,51014947,28732.23108,1.47E+12,0.706331772,82.02439024,2.494981214,10000,71686.37677,5k-10k,>65,<=10,>20k
South Korea,KR,KOR,410,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,100,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,51014947,28732.23108,1.47E+12,0.706331772,82.02439024,2.494981214,10000,71686.37677,5k-10k,>65,<=10,>20k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,98,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,2924668,1337.860085,1352310309,31.29930158,66.417,0.387282499,9800,518.1297974,5k-10k,>65,>20,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,99,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,2918135,1422.647405,1591983555,9.764662858,66.787,0.402592317,9900,572.7469146,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,2911385,1537.169557,1827506005,5.301243903,66.938,0.419846587,9960,645.3753925,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,2903198,1643.243655,2211747379,11.74607921,67.419,0.416381264,9940,684.2158707,5k-10k,>65,Nov-20,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,99.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,2896023,1769.216143,2953679177,12.52427684,67.861,0.360979037,9930,638.6499387,5k-10k,>65,Nov-20,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,99.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,2888985,1906.540687,3392191816,11.95918372,68.169,0.400235112,9950,763.0645252,5k-10k,>65,Nov-20,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,2880967,2003.61541,3809726984,12.77775578,68.479,0.482634466,9960,967.0138526,5k-10k,>65,Nov-20,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,2874299,2068.511448,4811380654,12.36716684,68.947,0.516193542,9960,1067.75225,5k-10k,>65,Nov-20,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,99.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,2868833,2234.103897,6649108545,12.78304726,69.394,0.608535617,9950,1359.531794,5k-10k,>65,Nov-20,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,2865213,2102.710936,5745805520,-0.062718597,69.573,0.457886649,9970,962.8032642,5k-10k,>65,,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,99.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,2862354,2254.252778,7480581297,7.483850864,69.357,0.262879175,9920,592.5961096,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,2860699,2386.788982,8991792371,7.687251034,69.192,0.2729496,9940,651.4730989,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,2860324,2373.024349,9519279822,4.546334274,69.143,0.274079917,9920,650.3983158,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,99.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,2859558,2588.330641,10391127880,4.597878974,69.099,0.281261546,9980,727.9978774,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,2857815,2719.395057,10332714662,5.088785546,69.031,0.289852609,9970,788.2237529,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,2835978,2731.065584,8194665158,9.676240331,69.24,0.297625495,9970,812.8347468,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,2803186,2884.832064,8517438758,6.35930898,69.917,0.340329873,9970,981.7945298,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,2755189,3072.766422,10220953750,6.570229975,70.516,0.319318626,9970,981.1915523,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,2707203,3261.74934,12007952322,3.045053973,70.492,0.32637511,9970,1064.553798,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,2664224,3436.449104,12595179795,4.837783514,70.935,0.355073047,9970,1220.190453,5k-10k,>65,<=10,<=10k
"Moldova, Republic of",MD,MDA,498,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2020,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2020,2635130,3217.973991,12253493780,3.765971222,70.166,0.374838463,9960,1206.220423,5k-10k,>65,<=10,<=10k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,99,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,22442971,4567.202051,37018920724,45.66659404,71.16341463,2.498914184,9900,11413.04599,5k-10k,>65,>20,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,99,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,22131970,4873.052668,40169142425,34.47701235,71.16097561,2.420745188,9900,11796.4188,5k-10k,>65,>20,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,99.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,21730496,5246.127218,45604749660,22.53988626,71.0097561,2.287296075,9910,11999.4462,5k-10k,>65,>20,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,99.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,21574326,5407.810962,56454932229,15.27348899,71.3097561,2.088487134,9920,11294.14361,5k-10k,>65,Nov-20,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,98.9,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,21451748,6005.866898,71824444036,11.87436359,71.56097561,2.007657561,9890,12057.72409,5k-10k,>65,Nov-20,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,98.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,21319685,6325.169179,95560240107,9.014912833,71.91219512,1.981935276,9810,12536.07592,5k-10k,>65,<=10,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,98.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,21193760,6873.604096,1.18E+11,6.558514123,72.16341463,1.822571075,9820,12527.632,5k-10k,>65,<=10,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,98.8,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,20882982,7480.519159,1.66E+11,4.837329283,72.56585366,1.49361826,9880,11173.04001,5k-10k,>65,<=10,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,20537875,8314.163841,2.10E+11,7.850802557,72.56585366,1.399984366,9940,11639.69939,5k-10k,>65,<=10,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,99.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,20367487,7921.154762,1.72E+11,5.587420043,73.3097561,1.278069612,9950,10123.7872,5k-10k,>65,<=10,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,99.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,20246871,7657.479294,1.68E+11,6.091416686,73.45853659,1.254421591,9950,9605.70736,5k-10k,>65,<=10,<=10k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,20147528,8042.83716,1.90E+11,5.789253288,74.4097561,1.298162661,9940,10440.91089,5k-10k,>65,<=10,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,20058035,8234.236765,1.76E+11,3.334922677,74.41219512,1.232382746,9950,10147.73132,5k-10k,>65,<=10,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,96.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,19983693,8287.181385,1.87E+11,3.984712355,75.06341463,1.285382818,9660,10652.20056,5k-10k,>65,<=10,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,95.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,19908979,8661.050682,1.99E+11,1.068309877,74.9097561,1.345998582,9540,11657.76194,5k-10k,>65,<=10,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,94.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,19815616,8976.880535,1.76E+11,-0.594156437,74.91219512,1.451968796,9430,13034.15043,5k-10k,>65,,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,95,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,19702267,9286.519646,1.83E+11,-1.544796668,75.2097561,1.406136954,9500,13058.11844,5k-10k,>65,,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,93.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,19588715,10105.93435,2.07E+11,1.339021211,75.3097561,1.721071687,9350,17393.03749,5k-10k,>65,<=10,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,93.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,19473970,10778.35956,2.39E+11,4.625484431,75.35853659,1.805241726,9310,19457.54441,5k-10k,>65,<=10,11k-20k
Romania,RO,ROU,642,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,93.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,19371648,11252.79291,2.47E+11,3.827854326,75.60731707,1.843956013,9310,20749.65515,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,99.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,146596869,5323.662598,2.53E+11,20.79876066,65.48365854,3.307029837,9920,17605.51105,5k-10k,>65,>20,11k-20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,99.2,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,146596869,5323.662598,2.53E+11,20.79876066,65.48365854,3.307029837,9920,17605.51105,5k-10k,>65,>20,11k-20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,99.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,145976482,5618.950684,3.02E+11,21.47700721,65.38341463,3.546319229,9930,19926.59286,5k-10k,>65,>20,11k-20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2001,99.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2001,145976482,5618.950684,3.02E+11,21.47700721,65.38341463,3.546319229,9930,19926.59286,5k-10k,>65,>20,11k-20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,99.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,145306497,5910.166992,3.39E+11,15.78873079,65.12878049,3.756277391,9930,22200.22665,5k-10k,>65,Nov-20,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,99.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,145306497,5910.166992,3.39E+11,15.78873079,65.12878049,3.756277391,9930,22200.22665,5k-10k,>65,Nov-20,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,144648618,6370.44873,4.17E+11,13.66329302,65.02756098,3.67083809,9940,23384.88585,5k-10k,>65,Nov-20,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2003,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2003,144648618,6370.44873,4.17E+11,13.66329302,65.02756098,3.67083809,9940,23384.88585,5k-10k,>65,Nov-20,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,144067316,6856.672363,5.78E+11,10.88861573,65.47097561,3.300353647,9940,22629.44364,5k-10k,>65,Nov-20,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2004,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2004,144067316,6856.672363,5.78E+11,10.88861573,65.47097561,3.300353647,9940,22629.44364,5k-10k,>65,Nov-20,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,143518814,7323.379395,7.45E+11,12.68530395,65.5297561,3.330103192,9940,24387.6091,5k-10k,>65,Nov-20,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,143518814,7323.379395,7.45E+11,12.68530395,65.5297561,3.330103192,9940,24387.6091,5k-10k,>65,Nov-20,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,99.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,143049637,7949.890137,9.61E+11,9.668654548,66.72756098,3.245254379,9950,25799.41578,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2006,99.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2006,143049637,7949.890137,9.61E+11,9.668654548,66.72756098,3.245254379,9950,25799.41578,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,142805114,8640.398438,1.27E+12,9.007298689,67.58682927,3.118542079,9960,26945.44611,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2007,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2007,142805114,8640.398438,1.27E+12,9.007298689,67.58682927,3.118542079,9960,26945.44611,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,142742366,9093.692383,1.61E+12,14.11076778,67.94926829,3.149486017,9960,28640.45701,5k-10k,>65,Nov-20,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,142742366,9093.692383,1.61E+12,14.11076778,67.94926829,3.149486017,9960,28640.45701,5k-10k,>65,Nov-20,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,142785349,8381.861328,1.18E+12,11.64732958,68.68463415,3.924063399,9970,32890.95525,5k-10k,>65,Nov-20,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2009,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2009,142785349,8381.861328,1.18E+12,11.64732958,68.68463415,3.924063399,9970,32890.95525,5k-10k,>65,Nov-20,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,142849468,8755.113281,1.48E+12,6.849392303,68.84121951,3.585085721,9970,31387.83161,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2010,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2010,142849468,8755.113281,1.48E+12,6.849392303,68.84121951,3.585085721,9970,31387.83161,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,142960908,9124.467773,1.99E+12,8.440464859,69.68390244,3.433043838,9970,31324.69786,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,142960908,9124.467773,1.99E+12,8.440464859,69.68390244,3.433043838,9970,31324.69786,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,143201721,9475.682617,2.14E+12,5.074743008,70.07219512,3.689240435,9970,34958.07146,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2012,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2012,143201721,9475.682617,2.14E+12,5.074743008,70.07219512,3.689240435,9970,34958.07146,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,143506995,9621.509766,2.21E+12,6.753710262,70.57878049,3.854042583,9970,37081.70835,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2013,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2013,143506995,9621.509766,2.21E+12,6.753710262,70.57878049,3.854042583,9970,37081.70835,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,143819667,9520.94043,1.99E+12,7.823411839,70.74365854,4.112992978,9970,39159.56113,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2014,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2014,143819667,9520.94043,1.99E+12,7.823411839,70.74365854,4.112992978,9970,39159.56113,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,144096870,9313.013672,1.33E+12,15.53440505,71.18341463,4.871514747,9970,45368.48344,5k-10k,>65,Nov-20,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,144096870,9313.013672,1.33E+12,15.53440505,71.18341463,4.871514747,9970,45368.48344,5k-10k,>65,Nov-20,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,144342397,9313.967773,1.24E+12,7.04244763,71.65121951,5.425147705,9970,50529.65089,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2016,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2016,144342397,9313.967773,1.24E+12,7.04244763,71.65121951,5.425147705,9970,50529.65089,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,144496739,9473.179688,1.53E+12,3.683329444,72.45146341,4.248996052,9970,40251.50309,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2017,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2017,144496739,9473.179688,1.53E+12,3.683329444,72.45146341,4.248996052,9970,40251.50309,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,144477859,9739.900391,1.62E+12,2.878297236,72.66219512,3.692518759,9970,35964.76491,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2018,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2018,144477859,9739.900391,1.62E+12,2.878297236,72.66219512,3.692518759,9970,35964.76491,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,144406261,9958.460938,1.64E+12,4.470366608,73.08390244,3.832115681,9970,38161.97432,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2019,99.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2019,144406261,9958.460938,1.64E+12,4.470366608,73.08390244,3.832115681,9970,38161.97432,5k-10k,>65,<=10,>20k
Russian Federation,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2020,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2020,144073139,9713.368164,1.45E+12,3.381659372,71.33878049,4.263449836,9960,41412.4579,5k-10k,>65,<=10,>20k
Russia,RU,RUS,643,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2020,99.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2020,144073139,9713.368164,1.45E+12,3.381659372,71.33878049,4.263449836,9960,41412.4579,5k-10k,>65,<=10,>20k
Rwanda,RW,RWA,646,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,31.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,8109989,337.4562918,2052226837,3.899529803,47.129,3.535502959,3130,1193.077718,2k-5k,36-65,<=10,<=10k
Rwanda,RW,RWA,646,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2005,38.6,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2005,9026299,447.1977482,2905158378,9.014089181,57.316,1.743055556,3860,779.4905195,2k-5k,36-65,<=10,<=10k
Rwanda,RW,RWA,646,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2008,52.1,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2008,9781996,539.277292,5140217029,15.43821387,61.134,1.392024078,5210,750.6869754,5k-10k,36-65,Nov-20,<=10k
Rwanda,RW,RWA,646,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2011,69,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2011,10576932,614.0420025,6824148997,3.080170692,63.261,1.161239415,6900,713.0497758,5k-10k,36-65,<=10,<=10k
Rwanda,RW,RWA,646,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2015,90.7,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2015,11642959,733.4411218,8377080753,2.528502842,65.298,1.252583459,9070,918.6962174,5k-10k,>65,<=10,<=10k
Rwanda,RW,RWA,646,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2020,94.3,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2020,13146362,822.0738135,9947623076,9.850399023,66.774,1.447480328,9430,1189.935674,5k-10k,>65,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2000,99.4,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2000,45461,13939.81017,391558224.9,2.148855327,0,0,9940,0,5k-10k,0-35,<=10,<=10k
Saint Kitts and Nevis,KN,KNA,659,Skilled birth attendant - percentage of deliveries attended by skilled health personnel,2002,99.5,Female,Units,%,Reported,Free,End of fieldwork,15 to 49 years old,2002,46264,14614.65816,442976235.5,2.041091026,71.33658537,0,9950,0,5k-10k,>65,<=10,<=10k
